song_name|artist_id|upload_time|tag|album_art|song_data_url|background_light|background_dark|waveform_data|song_duration
"Easy Go (feat. Delaney Jane)"|4816|"08/09/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000168832643-7s82pf-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Easy+Go+(feat.+Delaney+Jane).mp3"|"(237, 35, 130)"|"(89, 76, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-41.json"|191
"Fast Car (feat. Dakota)"|5840|"05/23/2016"|"# Classical"|"https://i1.sndcdn.com/artworks-OWKeuFYB0ezE-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Fast+Car+(feat.+Dakota).mp3"|"(171.5, 83.5, 142.5)"|"(84, 63, 48)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-42.json"|212
"Feel Good (feat. Daya)"|7526|"10/10/2019"|"# Classical"|"https://i1.sndcdn.com/artworks-000034641100-evi0kr-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Feel+Good+(feat.+Daya).mp3"|"(100, 60, 196)"|"(88, 85, 58)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-43.json"|252
"Fight Song"|9780|"12/12/2001"|"# Classical"|"https://i1.sndcdn.com/artworks-000045320385-poid7d-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Fight+Song.mp3"|"(192, 72, 119)"|"(74, 49, 37)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-44.json"|203
"Final Song"|2476|"12/12/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000019380068-n4ejak-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Final+Song.mp3"|"(250, 215, 40)"|"(64, 76, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-45.json"|233
"Finish Line (feat. Doe Wright)"|5773|"10/30/2016"|"# Classical"|"https://i1.sndcdn.com/artworks-000075558132-fy5tv6-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Finish+Line+(feat.+Doe+Wright).mp3"|"(204, 170, 101)"|"(52, 65, 86)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-46.json"|180
"Flare Guns (feat. Chelsea Cutler)"|7783|"01/01/2019"|"# Classical"|"https://i1.sndcdn.com/artworks-000036757933-js2cma-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Flare+Guns+(feat.+Chelsea+Cutler).mp3"|"(50, 132, 205)"|"(88, 91, 45)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-47.json"|239
"Fortress (feat. Joni Fatora) [Just A Gent Remix]"|2609|"03/19/2014"|"# Classical"|"https://i1.sndcdn.com/artworks-000030026172-86m9z3-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Fortress+(feat.+Joni+Fatora)+%5BJust+A+Gent+Remix%5D.mp3"|"(63.75, 191.25, 63.75)"|"(81, 70, 51)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-48.json"|237
"Friend"|7332|"08/09/2017"|"# Classical"|"https://i1.sndcdn.com/artworks-000046826426-o7i9ki-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Friend.mp3"|"(37, 37, 233)"|"(67, 62, 80)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-49.json"|292
"Friends In The Dark (feat. Otis Parker)"|3756|"03/19/2014"|"# Classical"|"https://i1.sndcdn.com/artworks-000081944984-b29c1g-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Friends+In+The+Dark+(feat.+Otis+Parker).mp3"|"(174, 173, 67)"|"(95, 79, 120)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-50.json"|186
"Glory Gore (Unlike Pluto remix)"|601|"11/11/2019"|"# Classical"|"https://i1.sndcdn.com/artworks-000385131576-r9bq1u-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Glory+_+Gore+(Unlike+Pluto+remix).mp3"|"(244, 203, 59)"|"(73, 73, 73)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-51.json"|204
"Hello (Marshmello Remix)"|1991|"05/23/2016"|"# Country"|"https://i1.sndcdn.com/artworks-2abcaf2b-d0f9-4ec8-ad38-e83cb2c79b27-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Hello+(Marshmello+Remix).mp3"|"(204, 38, 4)"|"(63, 63, 63)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-52.json"|233
"Hero (feat. Christina Perri)"|590|"08/09/2005"|"# Country"|"https://i1.sndcdn.com/avatars-000331016690-g5utdg-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Hero+(feat.+Christina+Perri).mp3"|"(10, 144, 193)"|"(95, 100, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-53.json"|198
"I Want U"|5387|"10/10/2019"|"# Country"|"https://i1.sndcdn.com/artworks-8p8VVow1ksFd-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/I+Want+U.mp3"|"(127.5, 127.5, 127.5)"|"(76, 60, 52)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-54.json"|212
"I Won t Let You Walk Away (feat. Madison Beer)"|4302|"12/12/2001"|"# Country"|"https://i1.sndcdn.com/artworks-RRKmVXcilWFq-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/I+Won_t+Let+You+Walk+Away+(feat.+Madison+Beer).mp3"|"(226, 140, 26)"|"(50, 75, 78)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-55.json"|165
"In The Name Of Love (feat. Bebe Rexha)"|1781|"05/23/2016"|"# Country"|"https://i1.sndcdn.com/artworks-hfeQFCFDyk9m-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/In+The+Name+Of+Love+(feat.+Bebe+Rexha).mp3"|"(168, 12, 20)"|"(68, 76, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-56.json"|198
"Infinity (Illenium Remix)"|5833|"01/22/2018"|"# Country"|"https://i1.sndcdn.com/artworks-8tFwryXE6Vf8-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Infinity+(Illenium+Remix).mp3"|"(127.5, 127.5, 127.5)"|"(66, 56, 45)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-57.json"|278
"It s All On U (feat. Liam O Donnell)"|2268|"03/19/2014"|"# Country"|"https://i1.sndcdn.com/artworks-T57DemwYS2Ut-0-t500x500.png"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/It_s+All+On+U+(feat.+Liam+O_Donnell).mp3"|"(236.5, 180.5, 18.5)"|"(62, 65, 83)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-58.json"|204
"Leaves in the Pool"|8667|"10/30/2016"|"# Country"|"https://i1.sndcdn.com/artworks-wDrGREVyd670-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Leaves+in+the+Pool.mp3"|"(195, 55, 52)"|"(73, 72, 70)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-59.json"|218
"Light"|4708|"03/19/2014"|"# Country"|"https://i1.sndcdn.com/artworks-BWiOHpuSXLI0-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Light.mp3"|"(134, 124.5, 120.5)"|"(88, 70, 43)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-60.json"|240
"Limelight (feat. ROZES) [NGHTMRE Remix]"|8623|"12/12/2017"|"# Country"|"https://i1.sndcdn.com/artworks-bTfJN2R7JvO2-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Limelight+(feat.+ROZES)+%5BNGHTMRE+Remix%5D.mp3"|"(236, 61, 74)"|"(42, 36, 81)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-61.json"|255
"Lionhearted (Arty Remix) [feat. Urban Cone]"|3057|"08/09/2017"|"# Country"|"https://i1.sndcdn.com/artworks-wlTOSyD1USOC-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/09+Lionhearted+(feat.+Urban+Cone).m4a"|"(146, 77, 38)"|"(51, 65, 94)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-62.json"|216
"Lost in You"|1430|"09/25/2017"|"# Jazz"|"https://i1.sndcdn.com/artworks-GDBf848n0gXU-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Lost+in+You.mp3"|"(218, 125, 66)"|"(68, 60, 62)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-63.json"|207
"Love War (feat. Yade Lauren)"|7583|"04/07/2019"|"# Jazz"|"https://i1.sndcdn.com/artworks-NNYg9mnBGLA4-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Love+_+War+(feat.+Yade+Lauren).mp3"|"(214, 12, 20)"|"(118, 56, 34)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-64.json"|180
"Love Is Alive (feat. Elohim)"|53|"01/22/2018"|"# Jazz"|"https://i1.sndcdn.com/artworks-PSisSikQ3kKg-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Love+Is+Alive+(feat.+Elohim).mp3"|"(54, 88, 180)"|"(60, 58, 110)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-65.json"|170
"Make Time"|6631|"01/01/2019"|"# Jazz"|"https://i1.sndcdn.com/artworks-ZqlrFViBYvXy-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Make+Time.mp3"|"(211, 135, 70)"|"(99, 76, 62)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-66.json"|203
"Mr. Brightside (Two Friends Remix)"|8169|"05/23/2016"|"# Jazz"|"https://i1.sndcdn.com/artworks-1nyIGg9s8QpJ-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Mr.+Brightside+(Two+Friends+Remix).mp3"|"(200, 124, 44)"|"(78, 86, 83)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-67.json"|215
"Native Tongue"|2803|"01/01/2019"|"# Jazz"|"https://i1.sndcdn.com/artworks-I6rsKQDT2qNO-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Native+Tongue.mp3"|"(17, 37, 192)"|"(52, 60, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-68.json"|178
"Neighborhood"|4824|"10/10/2019"|"# Jazz"|"https://i1.sndcdn.com/artworks-IrpdD6f2x9Dl-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Neighborhood.mp3"|"(39, 100, 123)"|"(66, 54, 50)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-69.json"|220
"No Coming Down (feat. Alex Wiley Sky Montique)"|1051|"08/09/2017"|"# Jazz"|"https://i1.sndcdn.com/artworks-fy1FosylY3EX-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/No+Coming+Down+(feat.+Alex+Wiley+_+Sky+Montique).mp3"|"(196, 100, 68)"|"(68, 57, 56)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-70.json"|195
"No Sunshine"|8331|"12/12/2017"|"# Jazz"|"https://i1.sndcdn.com/artworks-7iPQmkzcOvIL-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/No+Sunshine.mp3"|"(166, 52, 41)"|"(51, 69, 83)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-71.json"|178
"Nonsense (feat. Mark Foster)"|5076|"10/30/2016"|"# Jazz"|"https://i1.sndcdn.com/artworks-YcTk6qWXkwTM-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Nonsense+(feat.+Mark+Foster).mp3"|"(67, 117, 168)"|"(70, 65, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-72.json"|226
"Nonsense (Live Edit)"|8192|"05/23/2016"|"# Jazz"|"https://i1.sndcdn.com/artworks-gfOJedqK130T-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Nonsense+(Live+Edit).mp3"|"(228, 116, 60)"|"(80, 77, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-73.json"|148
"Nothin s on Fire"|4648|"04/07/2019"|"# Jazz"|"https://i1.sndcdn.com/artworks-YDKCgfEjZMJt-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Nothin_s+on+Fire.mp3"|"(193, 32, 36)"|"(59, 69, 74)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-74.json"|202
"Straightjacket"|7851|"08/09/2005"|"# Pop"|"https://i1.sndcdn.com/artworks-AeDN87vTNPV4-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Straightjacket.mp3"|"(236, 203, 43)"|"(89, 68, 45)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-75.json"|206
"Say It (feat. Tove Lo) (Illenium Remix)"|393|"03/19/2014"|"# Pop"|"https://i1.sndcdn.com/artworks-jhOxifWB2PTy-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Say+It+(feat.+Tove+Lo)+(Illenium+Remix).mp3"|"(197, 52, 38)"|"(90, 55, 41)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-76.json"|267
"Say It (feat. Tove Lo)"|8088|"01/22/2018"|"# Pop"|"https://i1.sndcdn.com/artworks-000594137154-slmzbh-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Say+It+(feat.+Tove+Lo).mp3"|"(127.5, 127.5, 127.5)"|"(78, 61, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-77.json"|262
"Shelter"|7351|"10/10/2019"|"# Pop"|"https://i1.sndcdn.com/artworks-000597764357-xcrg61-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Shelter.mp3"|"(74, 96, 186)"|"(79, 76, 52)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-78.json"|217
"Show Tell (feat. Claire Ridgely)"|8540|"11/11/2019"|"# Pop"|"https://i1.sndcdn.com/artworks-aOOOBGtG3Vlz-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Show+_+Tell+(feat.+Claire+Ridgely).mp3"|"(188, 116, 44)"|"(52, 68, 84)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-79.json"|185
"Smoke Retribution (feat. Vince Staples Kuc%CC%8Cka)"|9986|"09/25/2017"|"# Pop"|"https://i1.sndcdn.com/artworks-000593311836-1ps4pc-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Smoke+_+Retribution+(feat.+Vince+Staples+_+Kuc%CC%8Cka).mp3"|"(100, 164, 184)"|"(75, 68, 65)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-80.json"|240
"Smoke Filled Room vs. The Buzz"|9314|"08/12/2010"|"# Pop"|"https://i1.sndcdn.com/artworks-uzih1iJQgQvj-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Smoke+Filled+Room+vs.+The+Buzz.mp3"|"(127.5, 127.5, 127.5)"|"(52, 70, 69)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-81.json"|206
"So Long (feat. Madi)"|6789|"08/09/2017"|"# Pop"|"https://i1.sndcdn.com/artworks-qgoFFOv8uhBj-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/So+Long+(feat.+Madi).mp3"|"(185, 121, 69)"|"(60, 59, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-82.json"|178
"Perdoname (feat. Adrian Delgado Cy Cy)"|884|"01/01/2019"|"# Pop"|"https://i1.sndcdn.com/artworks-000512905044-7r5f4k-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Perdoname+(feat.+Adrian+Delgado+_+Cy+Cy).mp3"|"(60, 93, 165)"|"(72, 64, 49)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-83.json"|269
"Superstar (feat. Krewella)"|1378|"08/09/2005"|"# Punk"|"https://i1.sndcdn.com/artworks-Ct5bh2m9jCsB-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Superstar+(feat.+Krewella).mp3"|"(194, 134, 83)"|"(60, 66, 72)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-84.json"|204
"Take Me Apart (feat. Remmi)"|1580|"03/19/2014"|"# Punk"|"https://i1.sndcdn.com/artworks-NtGjrL2sXeya-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Take+Me+Apart+(feat.+Remmi).mp3"|"(167, 83, 75)"|"(92, 60, 48)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-85.json"|216
"Talk Is Overrated (feat. Blackbear)"|5785|"01/22/2018"|"# Punk"|"https://i1.sndcdn.com/artworks-hXbFJPcJfZa1-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Talk+Is+Overrated+(feat.+Blackbear).mp3"|"(194, 156, 121)"|"(103, 57, 62)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-86.json"|189
"Mine (Bearson Remix)"|1034|"05/23/2016"|"# Punk"|"https://i1.sndcdn.com/artworks-vLF0GRkcCWky-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Mine+(Bearson+Remix).mp3"|"(204, 119, 50)"|"(83, 68, 51)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-87.json"|225
"Thief"|9862|"09/25/2017"|"# Punk"|"https://i1.sndcdn.com/avatars-000009619835-m8wwvy-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Thief.mp3"|"(127.5, 127.5, 127.5)"|"(76, 92, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-88.json"|242
"Things (Taylor Wise Remix)"|7058|"08/09/2017"|"# Punk"|"https://i1.sndcdn.com/artworks-LCOe8qoZuEeL-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Things+(Taylor+Wise+Remix).mp3"|"(192, 162, 93)"|"(43, 56, 80)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-89.json"|215
"Together We re Screwed (feat. Nevve)"|6074|"11/11/2019"|"# Punk"|"https://i1.sndcdn.com/artworks-CJ51kqasienI-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Together+We_re+Screwed+(feat.+Nevve).mp3"|"(127.5, 127.5, 127.5)"|"(46, 41, 76)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-90.json"|196
"Troubled (feat. Debs Daughter)"|4811|"01/01/2019"|"# Punk"|"https://i1.sndcdn.com/artworks-ge5mLkrregJR-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Troubled+(feat.+Debs+Daughter).mp3"|"(236, 151, 18)"|"(72, 45, 95)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-91.json"|207
"Until You Were Gone (feat. Emily Warren) [Justin Caruso Remix]"|702|"12/12/2017"|"# Punk"|"https://i1.sndcdn.com/artworks-bfl7RT9iGQcS-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Until+You+Were+Gone+(feat.+Emily+Warren)+%5BJustin+Caruso+Remix%5D.mp3"|"(68, 141, 143)"|"(76, 36, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-92.json"|280
"The Thrill"|4955|"10/30/2016"|"# Punk"|"https://i1.sndcdn.com/artworks-000069066140-4h0ug6-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/The+Thrill.mp3"|"(228, 148, 40)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-93.json"|235
"Wild Kind (feat. Varpu)"|5175|"01/22/2018"|"# Punk"|"https://i1.sndcdn.com/artworks-KoUlAeThdG5k-0-t500x500.png"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Wild+Kind+(feat.+Varpu).mp3"|"(176, 125, 84)"|"(88, 45, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-94.json"|215
"With You (feat. Quinn XCII)"|3433|"08/09/2017"|"# Punk"|"https://i1.sndcdn.com/artworks-jUKqcFwjfn4x-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/With+You+(feat.+Quinn+XCII).mp3"|"(228, 69, 60)"|"(84, 68, 60)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-95.json"|186
"Working For It"|4731|"08/09/2005"|"# Punk"|"https://i1.sndcdn.com/artworks-bszxD0O8hhUH-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/Working+For+It.mp3"|"(178.5, 76.5, 127.5)"|"(72, 72, 72)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-96.json"|231
"Carry On Wayward Son"|282|"01/07/2015"|"# Electronic"|"https://i1.sndcdn.com/artworks-000119695222-hl7mpp-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Carry+On+Wayward+Son.m4a"|"(190, 113, 65)"|"(84, 76, 44)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-1.json"|321
"Inside Out (feat. Charlee)"|7599|"06/04/2014"|"# Electronic"|"https://i1.sndcdn.com/artworks-000033889644-9zy617-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Inside+Out+(feat.+Charlee).m4a"|"(199, 80, 71)"|"(55, 61, 70)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-2.json"|233
"Kings of Summer (feat. Quinn XCII) [Single Version]"|6178|"12/12/2001"|"# Electronic"|"https://i1.sndcdn.com/artworks-000228761930-uw4sqw-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Kings+of+Summer+(feat.+Quinn+XCII)+%5BSingle+Version%5D.m4a"|"(188, 156, 76)"|"(76, 38, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-3.json"|207
"No Sleep"|3112|"01/07/2015"|"# Electronic"|"https://i1.sndcdn.com/artworks-aiJUpeH32Djv-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+No+Sleep.m4a"|"(216, 172, 80)"|"(75, 53, 63)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-4.json"|191
"Roses (feat. ROZES)"|2480|"06/04/2014"|"# Electronic"|"https://i1.sndcdn.com/artworks-Cv5lIThv8Am6-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Roses+(feat.+ROZES).m4a"|"(234.5, 132.5, 20.5)"|"(76, 44, 42)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-5.json"|226
"Something Better (feat. Lady Antebellum)"|6791|"08/09/2017"|"# Electronic"|"https://i1.sndcdn.com/artworks-000317419401-cfa86f-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+Something+Better+(feat.+Lady+Antebellum).m4a"|"(229, 40, 49)"|"(136, 16, 22)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-6.json"|212
"The Fighting Song"|6294|"01/22/2018"|"# Electronic"|"https://i1.sndcdn.com/artworks-a9y5hXsgwU2e-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+The+Fighting+Song.m4a"|"(38.5, 85, 216.5)"|"(70, 72, 72)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-7.json"|228
"The Little Things (feat. Angela McCluskey)"|3737|"11/11/2019"|"# Rock"|"https://i1.sndcdn.com/artworks-000164457695-plu703-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/01+The+Little+Things+(feat.+Angela+McCluskey).m4a"|"(161, 71, 58)"|"(77, 71, 72)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-8.json"|286
"Sleepless (feat. Jezzabell Doran)"|7247|"09/25/2017"|"# Rock"|"https://i1.sndcdn.com/artworks-pfOQC8My9OCo-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/1-04+Sleepless+(feat.+Jezzabell+Doran).m4a"|"(74, 63, 192)"|"(44, 40, 76)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-9.json"|209
"Crazy Train"|259|"08/12/2010"|"# Rock"|"https://i1.sndcdn.com/artworks-0ME6xLQO3Bjb-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/02+Crazy+Train.m4a"|"(205, 125, 91)"|"(106, 46, 46)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-10.json"|290
"Touchdown (Island Love Version)"|6094|"01/07/2015"|"# Rock"|"https://i1.sndcdn.com/artworks-de7lguzgx3oE-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/02+Touchdown+(Island+Love+Version).m4a"|"(196, 36, 228)"|"(53, 37, 85)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-11.json"|182
"Don t Worry"|6711|"06/04/2014"|"# Rock"|"https://i1.sndcdn.com/artworks-dtXaGCGTH2GM-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/04+Don_t+Worry.m4a"|"(178.5, 76.5, 76.5)"|"(68, 68, 69)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-12.json"|203
"Lay My Claim"|966|"12/12/2017"|"# Rock"|"https://i1.sndcdn.com/artworks-dTUBUGMflT5w-0-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/04+Lay+My+Claim.m4a"|"(180, 116, 84)"|"(109, 75, 61)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-13.json"|242
"Runaway Train"|9068|"01/22/2018"|"# Rock"|"https://i1.sndcdn.com/artworks-000041152793-g4nqks-t500x500.jpg"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/04+Runaway+Train.m4a"|"(172, 52, 100)"|"(68, 68, 68)"|"https://3-musicdb-song-display.s3-us-west-2.amazonaws.com/waveform-14.json"|245
